0.596	0.09922	0.06471	0.08722	0.06088
0.597	0.09929	0.06473	0.08730	0.06096
0.598	0.09937	0.06476	0.08738	0.06103
0.599	0.09945	0.06484	0.08741	0.06109
0.6	0.09949	0.06488	0.08748	0.06113
0.601	0.09954	0.06488	0.08755	0.06116
0.602	0.09962	0.06489	0.08759	0.06120
0.603	0.09973	0.06491	0.08763	0.06124
0.604	0.09981	0.06494	0.08766	0.06125
0.605	0.09988	0.06496	0.08767	0.06126
0.606	0.09999	0.06497	0.08767	0.06126
0.607	0.10005	0.06498	0.08770	0.06125
0.608	0.10010	0.06498	0.08771	0.06125
0.609	0.10016	0.06496	0.08769	0.06124
0.61	0.10020	0.06495	0.08770	0.06122
0.611	0.10022	0.06494	0.08769	0.06121
0.612	0.10022	0.06492	0.08768	0.06120
0.613	0.10022	0.06490	0.08769	0.06118
0.614	0.10023	0.06491	0.08770	0.06115
0.615	0.10024	0.06490	0.08769	0.06116
0.616	0.10024	0.06488	0.08767	0.06116
0.617	0.10026	0.06486	0.08765	0.06112
0.618	0.10031	0.06486	0.08766	0.06112
0.619	0.10035	0.06486	0.08768	0.06114
0.62	0.10038	0.06488	0.08770	0.06116
0.621	0.10045	0.06488	0.08771	0.06119
0.622	0.10047	0.06487	0.08776	0.06120
0.623	0.10048	0.06487	0.08779	0.06120
0.624	0.10049	0.06490	0.08779	0.06125
0.625	0.10051	0.06495	0.08784	0.06125
0.626	0.10053	0.06499	0.08789	0.06129
0.627	0.10056	0.06501	0.08794	0.06136
0.628	0.10061	0.06501	0.08801	0.06140
0.629	0.10065	0.06502	0.08809	0.06144
0.63	0.10067	0.06506	0.08815	0.06149
0.631	0.10068	0.06511	0.08820	0.06156
0.632	0.10072	0.06516	0.08826	0.06161
0.633	0.10075	0.06523	0.08834	0.06167
0.634	0.10077	0.06530	0.08844	0.06175
0.635	0.10080	0.06533	0.08855	0.06183
0.636	0.10086	0.06539	0.08865	0.06191
0.637	0.10091	0.06548	0.08875	0.06200
0.638	0.10095	0.06555	0.08884	0.06210
0.639	0.10100	0.06558	0.08893	0.06217
0.64	0.10106	0.06562	0.08901	0.06223
0.641	0.10110	0.06568	0.08910	0.06231
0.642	0.10112	0.06573	0.08920	0.06240
0.643	0.10113	0.06577	0.08926	0.06242
0.644	0.10113	0.06579	0.08928	0.06246
